no,fetch,update,vm_id,vm_name,cpu_usage,max_cpu,mem_usage,max_mem,cum_netin,cum_netout,rate_netin,rate_netout,bw_usage,max_bw,score,priority,unix_timestamp,timestamp
17,5,1,204,laos-4,0.0432859172883115,1,0.868804931640625,1073741824,35743271,2559822344,5492.3902470201765,216654.23735866701,0.017771730208454975,12500000,0.9298625791373916,3,1748227363,2025-05-26 09:42:43
18,5,1,201,laos-1,0.0432859172883115,1,0.8129615783691406,1073741824,35461073,2585440621,5372.925532566231,197496.0793174025,0.0162295203879975,12500000,0.8724770160454497,1,1748227363,2025-05-26 09:42:43
19,5,1,202,laos-2,0.0432859172883115,1,0.8620796203613281,1073741824,35870822,2587481486,5438.631125515901,216654.23735866701,0.017767429478734633,12500000,0.9231329671283743,2,1748227363,2025-05-26 09:42:43
20,5,1,203,laos-3,0.0423240080152379,1,0.8671340942382812,1073741824,34331534,2569326934,5396.818475457019,233829.28113999602,0.019138087969236245,12500000,0.9285961902227554,4,1748227363,2025-05-26 09:42:43
21,6,2,204,laos-4,0.0432859172883115,1,0.868804931640625,1073741824,35743271,2559822344,5492.3902470201765,216654.23735866701,0.017771730208454975,12500000,0.9298625791373916,3,1748227364,2025-05-26 09:42:44
22,6,2,201,laos-1,0.0432859172883115,1,0.8129615783691406,1073741824,35461073,2585440621,5372.925532566231,197496.0793174025,0.0162295203879975,12500000,0.8724770160454497,1,1748227364,2025-05-26 09:42:44
23,6,2,202,laos-2,0.0432859172883115,1,0.8620796203613281,1073741824,35870822,2587481486,5438.631125515901,216654.23735866701,0.017767429478734633,12500000,0.9231329671283743,2,1748227364,2025-05-26 09:42:44
24,6,2,203,laos-3,0.0423240080152379,1,0.8671340942382812,1073741824,34331534,2569326934,5396.818475457019,233829.28113999602,0.019138087969236245,12500000,0.9285961902227554,4,1748227364,2025-05-26 09:42:44
25,7,2,202,laos-2,0.0432859172883115,1,0.8620796203613281,1073741824,35870822,2587481486,5438.631125515901,216654.23735866701,0.017767429478734633,12500000,0.9231329671283743,2,1748227365,2025-05-26 09:42:45
26,7,2,203,laos-3,0.0423240080152379,1,0.8671340942382812,1073741824,34331534,2569326934,5396.818475457019,233829.28113999602,0.019138087969236245,12500000,0.9285961902227554,4,1748227365,2025-05-26 09:42:45
27,7,2,204,laos-4,0.0432859172883115,1,0.868804931640625,1073741824,35743271,2559822344,5492.3902470201765,216654.23735866701,0.017771730208454975,12500000,0.9298625791373916,3,1748227365,2025-05-26 09:42:45
28,7,2,201,laos-1,0.0432859172883115,1,0.8129615783691406,1073741824,35461073,2585440621,5372.925532566231,197496.0793174025,0.0162295203879975,12500000,0.8724770160454497,1,1748227365,2025-05-26 09:42:45
29,8,2,201,laos-1,0.0432859172883115,1,0.8129615783691406,1073741824,35461073,2585440621,5372.925532566231,197496.0793174025,0.0162295203879975,12500000,0.8724770160454497,1,1748227366,2025-05-26 09:42:46
30,8,2,202,laos-2,0.0432859172883115,1,0.8620796203613281,1073741824,35870822,2587481486,5438.631125515901,216654.23735866701,0.017767429478734633,12500000,0.9231329671283743,2,1748227366,2025-05-26 09:42:46
31,8,2,203,laos-3,0.0423240080152379,1,0.8671340942382812,1073741824,34331534,2569326934,5396.818475457019,233829.28113999602,0.019138087969236245,12500000,0.9285961902227554,4,1748227366,2025-05-26 09:42:46
32,8,2,204,laos-4,0.0432859172883115,1,0.868804931640625,1073741824,35743271,2559822344,5492.3902470201765,216654.23735866701,0.017771730208454975,12500000,0.9298625791373916,3,1748227366,2025-05-26 09:42:46
33,9,2,201,laos-1,0.0432859172883115,1,0.8129615783691406,1073741824,35461073,2585440621,5372.925532566231,197496.0793174025,0.0162295203879975,12500000,0.8724770160454497,1,1748227367,2025-05-26 09:42:47
34,9,2,202,laos-2,0.0432859172883115,1,0.8620796203613281,1073741824,35870822,2587481486,5438.631125515901,216654.23735866701,0.017767429478734633,12500000,0.9231329671283743,2,1748227367,2025-05-26 09:42:47
35,9,2,203,laos-3,0.0423240080152379,1,0.8671340942382812,1073741824,34331534,2569326934,5396.818475457019,233829.28113999602,0.019138087969236245,12500000,0.9285961902227554,4,1748227367,2025-05-26 09:42:47
36,9,2,204,laos-4,0.0432859172883115,1,0.868804931640625,1073741824,35743271,2559822344,5492.3902470201765,216654.23735866701,0.017771730208454975,12500000,0.9298625791373916,3,1748227367,2025-05-26 09:42:47
37,10,2,201,laos-1,0.0432859172883115,1,0.8129615783691406,1073741824,35461073,2585440621,5372.925532566231,197496.0793174025,0.0162295203879975,12500000,0.8724770160454497,1,1748227368,2025-05-26 09:42:48
38,10,2,202,laos-2,0.0432859172883115,1,0.8620796203613281,1073741824,35870822,2587481486,5438.631125515901,216654.23735866701,0.017767429478734633,12500000,0.9231329671283743,2,1748227368,2025-05-26 09:42:48
39,10,2,203,laos-3,0.0423240080152379,1,0.8671340942382812,1073741824,34331534,2569326934,5396.818475457019,233829.28113999602,0.019138087969236245,12500000,0.9285961902227554,4,1748227368,2025-05-26 09:42:48
40,10,2,204,laos-4,0.0432859172883115,1,0.868804931640625,1073741824,35743271,2559822344,5492.3902470201765,216654.23735866701,0.017771730208454975,12500000,0.9298625791373916,3,1748227368,2025-05-26 09:42:48
41,11,2,204,laos-4,0.0432859172883115,1,0.868804931640625,1073741824,35743271,2559822344,5492.3902470201765,216654.23735866701,0.017771730208454975,12500000,0.9298625791373916,3,1748227369,2025-05-26 09:42:49
42,11,2,201,laos-1,0.0432859172883115,1,0.8129615783691406,1073741824,35461073,2585440621,5372.925532566231,197496.0793174025,0.0162295203879975,12500000,0.8724770160454497,1,1748227369,2025-05-26 09:42:49
43,11,2,202,laos-2,0.0432859172883115,1,0.8620796203613281,1073741824,35870822,2587481486,5438.631125515901,216654.23735866701,0.017767429478734633,12500000,0.9231329671283743,2,1748227369,2025-05-26 09:42:49
44,11,2,203,laos-3,0.0423240080152379,1,0.8671340942382812,1073741824,34331534,2569326934,5396.818475457019,233829.28113999602,0.019138087969236245,12500000,0.9285961902227554,4,1748227369,2025-05-26 09:42:49
45,12,2,201,laos-1,0.0432859172883115,1,0.8129615783691406,1073741824,35461073,2585440621,5372.925532566231,197496.0793174025,0.0162295203879975,12500000,0.8724770160454497,1,1748227370,2025-05-26 09:42:50
46,12,2,202,laos-2,0.0432859172883115,1,0.8620796203613281,1073741824,35870822,2587481486,5438.631125515901,216654.23735866701,0.017767429478734633,12500000,0.9231329671283743,2,1748227370,2025-05-26 09:42:50
47,12,2,203,laos-3,0.0423240080152379,1,0.8671340942382812,1073741824,34331534,2569326934,5396.818475457019,233829.28113999602,0.019138087969236245,12500000,0.9285961902227554,4,1748227370,2025-05-26 09:42:50
48,12,2,204,laos-4,0.0432859172883115,1,0.868804931640625,1073741824,35743271,2559822344,5492.3902470201765,216654.23735866701,0.017771730208454975,12500000,0.9298625791373916,3,1748227370,2025-05-26 09:42:50
49,13,2,201,laos-1,0.0432859172883115,1,0.8129615783691406,1073741824,35461073,2585440621,5372.925532566231,197496.0793174025,0.0162295203879975,12500000,0.8724770160454497,1,1748227371,2025-05-26 09:42:51
50,13,2,202,laos-2,0.0432859172883115,1,0.8620796203613281,1073741824,35870822,2587481486,5438.631125515901,216654.23735866701,0.017767429478734633,12500000,0.9231329671283743,2,1748227371,2025-05-26 09:42:51
51,13,2,203,laos-3,0.0423240080152379,1,0.8671340942382812,1073741824,34331534,2569326934,5396.818475457019,233829.28113999602,0.019138087969236245,12500000,0.9285961902227554,4,1748227371,2025-05-26 09:42:51
52,13,2,204,laos-4,0.0432859172883115,1,0.868804931640625,1073741824,35743271,2559822344,5492.3902470201765,216654.23735866701,0.017771730208454975,12500000,0.9298625791373916,3,1748227371,2025-05-26 09:42:51
53,14,2,204,laos-4,0.0432859172883115,1,0.868804931640625,1073741824,35743271,2559822344,5492.3902470201765,216654.23735866701,0.017771730208454975,12500000,0.9298625791373916,3,1748227372,2025-05-26 09:42:52
54,14,2,201,laos-1,0.0432859172883115,1,0.8129615783691406,1073741824,35461073,2585440621,5372.925532566231,197496.0793174025,0.0162295203879975,12500000,0.8724770160454497,1,1748227372,2025-05-26 09:42:52
55,14,2,202,laos-2,0.0432859172883115,1,0.8620796203613281,1073741824,35870822,2587481486,5438.631125515901,216654.23735866701,0.017767429478734633,12500000,0.9231329671283743,2,1748227372,2025-05-26 09:42:52
56,14,2,203,laos-3,0.0423240080152379,1,0.8671340942382812,1073741824,34331534,2569326934,5396.818475457019,233829.28113999602,0.019138087969236245,12500000,0.9285961902227554,4,1748227372,2025-05-26 09:42:52
57,15,2,201,laos-1,0.0425748410620212,1,0.8129615783691406,1073741824,35463169,2585614721,2084.993320262335,173185.7524130117,0.014021659658661922,12500000,0.8695580790898239,2,1748227373,2025-05-26 09:42:53
58,15,2,202,laos-2,0.038317356955819,1,0.8620796203613281,1073741824,35872864,2587655586,2031.2768893013779,173185.7524130117,0.014017362344185047,12500000,0.9144143396613321,1,1748227373,2025-05-26 09:42:53
59,15,2,203,laos-3,0.0447035831151222,1,0.8671340942382812,1073741824,34334100,2569538413,2552.5252193669617,210368.46487393053,0.0170336792074638,12500000,0.9288713565608673,4,1748227373,2025-05-26 09:42:53
60,15,2,204,laos-4,0.0457679541416727,1,0.868804931640625,1073741824,35745609,2559998807,2325.722510865143,175536.34364191434,0.014228965292222357,12500000,0.9288018510745201,3,1748227373,2025-05-26 09:42:53
61,16,3,201,laos-1,0.0425748410620212,1,0.8129615783691406,1073741824,35463169,2585614721,2084.993320262335,173185.7524130117,0.014021659658661922,12500000,0.8695580790898239,2,1748227374,2025-05-26 09:42:54
62,16,3,202,laos-2,0.038317356955819,1,0.8620796203613281,1073741824,35872864,2587655586,2031.2768893013779,173185.7524130117,0.014017362344185047,12500000,0.9144143396613321,1,1748227374,2025-05-26 09:42:54
63,16,3,203,laos-3,0.0447035831151222,1,0.8671340942382812,1073741824,34334100,2569538413,2552.5252193669617,210368.46487393053,0.0170336792074638,12500000,0.9288713565608673,4,1748227374,2025-05-26 09:42:54
64,16,3,204,laos-4,0.0457679541416727,1,0.868804931640625,1073741824,35745609,2559998807,2325.722510865143,175536.34364191434,0.014228965292222357,12500000,0.9288018510745201,3,1748227374,2025-05-26 09:42:54
65,17,3,201,laos-1,0.0425748410620212,1,0.8129615783691406,1073741824,35463169,2585614721,2084.993320262335,173185.7524130117,0.014021659658661922,12500000,0.8695580790898239,2,1748227375,2025-05-26 09:42:55
66,17,3,202,laos-2,0.038317356955819,1,0.8620796203613281,1073741824,35872864,2587655586,2031.2768893013779,173185.7524130117,0.014017362344185047,12500000,0.9144143396613321,1,1748227375,2025-05-26 09:42:55
67,17,3,203,laos-3,0.0447035831151222,1,0.8671340942382812,1073741824,34334100,2569538413,2552.5252193669617,210368.46487393053,0.0170336792074638,12500000,0.9288713565608673,4,1748227375,2025-05-26 09:42:55
68,17,3,204,laos-4,0.0457679541416727,1,0.868804931640625,1073741824,35745609,2559998807,2325.722510865143,175536.34364191434,0.014228965292222357,12500000,0.9288018510745201,3,1748227375,2025-05-26 09:42:55
69,18,3,204,laos-4,0.0457679541416727,1,0.868804931640625,1073741824,35745609,2559998807,2325.722510865143,175536.34364191434,0.014228965292222357,12500000,0.9288018510745201,3,1748227376,2025-05-26 09:42:56
70,18,3,201,laos-1,0.0425748410620212,1,0.8129615783691406,1073741824,35463169,2585614721,2084.993320262335,173185.7524130117,0.014021659658661922,12500000,0.8695580790898239,2,1748227376,2025-05-26 09:42:56
71,18,3,202,laos-2,0.038317356955819,1,0.8620796203613281,1073741824,35872864,2587655586,2031.2768893013779,173185.7524130117,0.014017362344185047,12500000,0.9144143396613321,1,1748227376,2025-05-26 09:42:56
72,18,3,203,laos-3,0.0447035831151222,1,0.8671340942382812,1073741824,34334100,2569538413,2552.5252193669617,210368.46487393053,0.0170336792074638,12500000,0.9288713565608673,4,1748227376,2025-05-26 09:42:56
73,19,3,203,laos-3,0.0447035831151222,1,0.8671340942382812,1073741824,34334100,2569538413,2552.5252193669617,210368.46487393053,0.0170336792074638,12500000,0.9288713565608673,4,1748227377,2025-05-26 09:42:57
74,19,3,204,laos-4,0.0457679541416727,1,0.868804931640625,1073741824,35745609,2559998807,2325.722510865143,175536.34364191434,0.014228965292222357,12500000,0.9288018510745201,3,1748227377,2025-05-26 09:42:57
75,19,3,201,laos-1,0.0425748410620212,1,0.8129615783691406,1073741824,35463169,2585614721,2084.993320262335,173185.7524130117,0.014021659658661922,12500000,0.8695580790898239,2,1748227377,2025-05-26 09:42:57
76,19,3,202,laos-2,0.038317356955819,1,0.8620796203613281,1073741824,35872864,2587655586,2031.2768893013779,173185.7524130117,0.014017362344185047,12500000,0.9144143396613321,1,1748227377,2025-05-26 09:42:57
77,20,3,201,laos-1,0.0425748410620212,1,0.8129615783691406,1073741824,35463169,2585614721,2084.993320262335,173185.7524130117,0.014021659658661922,12500000,0.8695580790898239,2,1748227378,2025-05-26 09:42:58
78,20,3,202,laos-2,0.038317356955819,1,0.8620796203613281,1073741824,35872864,2587655586,2031.2768893013779,173185.7524130117,0.014017362344185047,12500000,0.9144143396613321,1,1748227378,2025-05-26 09:42:58
79,20,3,203,laos-3,0.0447035831151222,1,0.8671340942382812,1073741824,34334100,2569538413,2552.5252193669617,210368.46487393053,0.0170336792074638,12500000,0.9288713565608673,4,1748227378,2025-05-26 09:42:58
80,20,3,204,laos-4,0.0457679541416727,1,0.868804931640625,1073741824,35745609,2559998807,2325.722510865143,175536.34364191434,0.014228965292222357,12500000,0.9288018510745201,3,1748227378,2025-05-26 09:42:58
